FGFR4	17.73132566	21.41550092	19.93991346	21.00113395	21.63803326
DUS3L	21.2281734	21.84506158	22.61535506	21.5281226	24.5523896
ALDH16A1	22.38186952	21.68015904	27.86443291	26.02153276	24.61346761
CLEC4F	24.11767298	26.56374954	25.98526645	26.24256301	27.76888113
FNBP4	20.94220592	19.90806565	19.38184497	19.91450339	21.75987559
KCTD5	16.74873009	19.05478712	18.37746898	19.31736624	18.49521874
MFSD3	15.998670855	19.70354033	22.00171777	22.16155664	21.87229951
HDAC2	25.8764973	24.47116174	21.67869856	22.53126746	26.56048796
ACTR6	25.0125673	22.22411505	20.62587023	21.59021468	23.3088313
ABCC3	24.15530009	25.64515445	23.99109699	26.39357181	24.73768642
TPMT	20.19255891	22.12265772	28.86132999	27.83665467	24.35285927
AUH	26.77668223	23.94788668	26.87888407	27.70839636	29.52486631
NA..40	18.85504791	17.61044095	20.95169807	19.72012232	19.37275668
RCBTB1	21.35132371	22.13414333	22.24890187	21.51518441	22.96474504
C9	22.23695577	21.61620825	25.5313922	25.22571144	25.25248646
FAM83F	20.31407093	16.94604956	18.74806506	17.52306417	19.24880548
PDXDC1	19.41878941	23.55975902	26.67424854	24.93409112	21.95677494
KNG1	22.10916782	22.22317242	28.49247455	26.97213229	25.01588805
HRG	23.89569	23.30047671	27.81360018	26.6414106	25.66180095
BFAR	16.8722616475	20.28827695	23.64030772	23.95898815	21.88717933
METTL3	18.35458085	20.15820163	21.39989173	20.57579496	21.52926707
NA..41	25.17474259	25.72338267	20.55393766	20.95013224	23.49545897
CEBPZ	25.68787138	27.48638763	19.85117714	21.97823459	25.37924697
PRMT5	16.56103431	19.31824931	24.25853735	23.03558663	19.74410951
ACY1	19.73654892	21.7522177	27.5817587	26.08940055	23.06843274
HAGH	17.554554202	18.93776173	20.10392935	19.83582683	23.01767311
DNMBP	18.8694583	21.9427425	20.42930968	19.74494713	20.68705525
JMJD8	15.6850799525	18.27635617	23.03301712	19.65391393	19.25868334
HPS1	13.645350145	14.72728233	17.74077555	17.8115942	17.69826379
ADPGK	16.37014248	20.36174784	24.84799749	25.75452813	22.75926587
ATG4B	20.52821848	19.64020786	25.20045209	22.83984368	18.91986715
COQ10B	19.76844766	21.969162	20.93754408	22.48799823	23.2694225
